#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
61500,122.99999999989474,-28149.828650587602,13384.215354603253,-14765.613295984349,287.0198985641701,41.93986777763607,1.1990365174516764,123
62000,123.99999999989241,-28089.451898720334,13221.154989995695,-14868.296908724638,283.5231250836536,41.93986777763607,1.1990365174516764,123
62500,124.99999999989008,-28209.56379711064,13440.736194734596,-14768.827602376045,288.23196855643005,41.93986777763607,1.1990365174516764,123
63000,125.99999999988775,-28410.904297240406,13610.208700717223,-14800.695596523183,291.86624820509246,41.93986777763607,1.1990365174516764,123
63500,126.99999999988542,-28217.322633977063,13406.247835501406,-14811.074798475656,287.4923775451908,41.93986777763607,1.1990365174516764,124
64000,127.99999999988309,-28267.557597125015,13480.729478241998,-14786.828118883017,289.0896107768681,41.93986777763607,1.1990365174516764,124
64500,128.99999999988785,-28137.146172674293,13419.637774089058,-14717.508398585234,287.7795201765208,41.93986777763607,1.1990365174516764,124
65000,129.99999999989262,-28231.46404865099,13405.769285148905,-14825.694763502084,287.48211519734343,41.93986777763607,1.1990365174516764,124
65500,130.9999999998974,-28265.127494951812,13510.953634735015,-14754.173860216797,289.73775742581074,41.93986777763607,1.1990365174516764,124
66000,131.99999999990217,-28316.39011580449,13593.753476065729,-14722.636639738761,291.51337156756153,41.93986777763607,1.1990365174516764,124
66500,132.99999999990695,-28439.378938785965,13715.124639443162,-14724.254299342803,294.11613445490735,41.93986777763607,1.1990365174516764,124
67000,133.99999999991172,-28248.99407190724,13527.530637764441,-14721.463434142799,290.0932455588052,41.93986777763607,1.1990365174516764,124
67500,134.9999999999165,-27925.537263985796,13177.064973312714,-14748.472290673082,282.577629828178,41.93986777763607,1.1990365174516764,124
68000,135.99999999992127,-28183.131186324274,13512.11637311225,-14671.014813212023,289.7626919507156,41.93986777763607,1.1990365174516764,124
68500,136.99999999992605,-28235.940594409578,13485.732740586081,-14750.207853823496,289.19690401838,41.93986777763607,1.1990365174516764,124
69000,137.99999999993082,-28187.072390243447,13268.742292627916,-14918.330097615531,284.5436184344084,41.93986777763607,1.1990365174516764,124
69500,138.9999999999356,-28036.697538155495,13161.562069628315,-14875.13546852718,282.24517538650497,41.93986777763607,1.1990365174516764,124
70000,139.99999999994037,-28277.039915138637,13519.593735543127,-14757.44617959551,289.9230414183218,41.93986777763607,1.1990365174516764,124
70500,140.99999999994515,-28024.466510599756,13321.785784401283,-14702.680726198472,285.681117886182,41.93986777763607,1.1990365174516764,124
71000,141.99999999994992,-27982.30511174616,13334.502889726866,-14647.802222019292,285.9538318394376,41.93986777763607,1.1990365174516764,124
71500,142.9999999999547,-28241.73739938708,13724.871805224364,-14516.865594162715,294.32515907530444,41.93986777763607,1.1990365174516764,124
72000,143.99999999995947,-28143.552143158166,13571.782052427505,-14571.77009073066,291.04220193849653,41.93986777763607,1.1990365174516764,124
72500,144.99999999996425,-28189.49436898908,13689.40033317022,-14500.094035818858,293.56448554748346,41.93986777763607,1.1990365174516764,124
73000,145.99999999996902,-28119.62426357648,13648.003500708048,-14471.620762868431,292.67674470206407,41.93986777763607,1.1990365174516764,124
73500,146.9999999999738,-28086.69607063545,13487.94759745611,-14598.748473179341,289.2444008627842,41.93986777763607,1.1990365174516764,124
74000,147.99999999997857,-28202.34465988243,13649.055926451634,-14553.288733430796,292.6993136104511,41.93986777763607,1.1990365174516764,124
74500,148.99999999998334,-28152.35610451198,13577.456062726522,-14574.900041785457,291.163879139388,41.93986777763607,1.1990365174516764,124
75000,149.99999999998812,-28222.567962518224,13525.738725958416,-14696.829236559808,290.05481862594627,41.93986777763607,1.1990365174516764,124
75500,150.9999999999929,-28372.852859513085,13561.691200971894,-14811.16165854119,290.8258070969253,41.93986777763607,1.1990365174516764,124
76000,151.99999999999767,-28265.892667211876,13338.21545416291,-14927.677213048966,286.03344650788216,41.93986777763607,1.1990365174516764,124
76500,153.00000000000244,-28319.508656228267,13347.836300560459,-14971.672355667808,286.23976225250857,41.93986777763607,1.1990365174516764,124
77000,154.00000000000722,-28244.30310962833,13242.877380016413,-15001.425729611918,283.9889542723758,41.93986777763607,1.1990365174516764,124
77500,155.000000000012,-28392.10389767499,13384.012749282672,-15008.09114839232,287.015553762699,41.93986777763607,1.1990365174516764,124
78000,156.00000000001677,-28202.935339369527,13313.31713108688,-14889.618208282647,285.49951052625266,41.93986777763607,1.1990365174516764,124
78500,157.00000000002154,-28338.60263395933,13474.856654351008,-14863.745979608322,288.9636700868225,41.93986777763607,1.1990365174516764,124
79000,158.00000000002632,-27965.338936370397,13138.572338143122,-14826.766598227276,281.7521684956207,41.93986777763607,1.1990365174516764,124
79500,159.0000000000311,-28136.509554258795,13554.675610072234,-14581.833944186561,290.6753601611103,41.93986777763607,1.1990365174516764,124
80000,160.00000000003587,-28224.83310936382,13410.032769906997,-14814.800339456822,287.57354416276104,41.93986777763607,1.1990365174516764,124
80500,161.00000000004064,-28139.72512720395,13222.814601228694,-14916.910525975256,283.5587148761914,41.93986777763607,1.1990365174516764,124
81000,162.00000000004542,-28342.21011972469,13450.473170706482,-14891.736949018206,288.4407746598683,41.93986777763607,1.1990365174516764,124
81500,163.0000000000502,-28395.157726354984,13645.639191914608,-14749.518534440376,292.62604291252404,41.93986777763607,1.1990365174516764,124
82000,164.00000000005497,-28307.788938504673,13454.466708350817,-14853.322230153855,288.5264147022033,41.93986777763607,1.1990365174516764,124
82500,165.00000000005974,-28387.684756926647,13325.552075197891,-15062.132681728755,285.76188469796483,41.93986777763607,1.1990365174516764,124
83000,166.00000000006452,-28430.73213291196,13315.874257235693,-15114.857875676265,285.55434721771366,41.93986777763607,1.1990365174516764,124
83500,167.0000000000693,-28484.95131238884,13432.723822882814,-15052.227489506025,288.06014599565765,41.93986777763607,1.1990365174516764,124
84000,168.00000000007407,-28405.120124435845,13326.071703755006,-15079.04842068084,285.77302795379285,41.93986777763607,1.1990365174516764,124
84500,169.00000000007884,-28470.26194520764,13535.505819005259,-14934.756126202381,290.26427057970665,41.93986777763607,1.1990365174516764,124
85000,170.00000000008362,-28224.19836993923,13429.329083081346,-14794.869286857884,287.9873469672758,41.93986777763607,1.1990365174516764,124
85500,171.0000000000884,-28348.32849278125,13557.75682706093,-14790.57166572032,290.74143580051975,41.93986777763607,1.1990365174516764,124
86000,172.00000000009317,-28283.217171076074,13722.614914499882,-14560.602256576192,294.2767608293372,41.93986777763607,1.1990365174516764,124
86500,173.00000000009794,-28154.579777218663,13602.042192712375,-14552.537584506288,291.6911202474891,41.93986777763607,1.1990365174516764,124
87000,174.00000000010272,-28100.017532891747,13539.420785224282,-14560.596747667465,290.34822568482826,41.93986777763607,1.1990365174516764,124
87500,175.0000000001075,-27827.334675040256,13340.970074036024,-14486.364601004232,286.09251838438865,41.93986777763607,1.1990365174516764,124
88000,176.00000000011227,-27936.357942674404,13264.833566129611,-14671.524376544792,284.45979713795316,41.93986777763607,1.1990365174516764,124
88500,177.00000000011704,-27958.70306924411,13164.728180763428,-14793.974888480683,282.31307155170896,41.93986777763607,1.1990365174516764,124
89000,178.00000000012182,-28211.377963280836,13508.64989996435,-14702.728063316486,289.68835462537186,41.93986777763607,1.1990365174516764,124
89500,179.0000000001266,-28189.747086040916,13617.700440936922,-14572.046645103994,292.02690599943884,41.93986777763607,1.1990365174516764,124
90000,180.00000000013137,-28137.861551198963,13656.751627496658,-14481.109923702305,292.86434527460193,41.93986777763607,1.1990365174516764,124
90500,181.00000000013614,-28466.54038033799,13811.876790765698,-14654.66358957229,296.190951089482,41.93986777763607,1.1990365174516764,124
91000,182.00000000014091,-28283.040813040847,13800.033526630275,-14483.007286410571,295.9369763602388,41.93986777763607,1.1990365174516764,124
91500,183.0000000001457,-28004.885900537134,13669.444669051365,-14335.44123148577,293.136543188561,41.93986777763607,1.1990365174516764,124
92000,184.00000000015046,-27998.80036606674,13816.81401566911,-14181.986350397628,296.29682818077356,41.93986777763607,1.1990365174516764,124
92500,185.00000000015524,-27668.245963640453,13657.15258875825,-14011.093374882203,292.87294375105955,41.93986777763607,1.1990365174516764,124
93000,186.00000000016001,-27888.220642816734,13782.714319140876,-14105.506323675858,295.56557190767154,41.93986777763607,1.1990365174516764,124
93500,187.0000000001648,-27778.875106543142,13552.145743721107,-14226.729362822036,290.6211080466423,41.93986777763607,1.1990365174516764,124
94000,188.00000000016956,-27871.30399707205,13571.229152873766,-14300.074844198283,291.03034519758006,41.93986777763607,1.1990365174516764,124
94500,189.00000000017434,-27770.626703867973,13396.311259497852,-14374.31544437012,287.2792910876695,41.93986777763607,1.1990365174516764,124
95000,190.0000000001791,-28158.639258759336,13718.554313068258,-14440.084945691078,294.18968262713133,41.93986777763607,1.1990365174516764,124
95500,191.0000000001839,-28016.70605063549,13538.510394171368,-14478.195656464122,290.32870266157005,41.93986777763607,1.1990365174516764,124
96000,192.00000000018866,-28328.1985723358,13906.776242763619,-14421.422329572182,298.22603722375214,41.93986777763607,1.1990365174516764,124
96500,193.00000000019344,-27959.65404167502,13489.566582970074,-14470.087458704947,289.27911945073896,41.93986777763607,1.1990365174516764,124
97000,194.0000000001982,-28184.500854381295,13552.304373848543,-14632.196480532752,290.62450981520925,41.93986777763607,1.1990365174516764,124
97500,195.000000000203,-28187.378101544797,13637.719388313491,-14549.658713231305,292.45620544607453,41.93986777763607,1.1990365174516764,124
98000,196.00000000020776,-28356.633004483352,13830.542530967063,-14526.09047351629,296.5912314732983,41.93986777763607,1.1990365174516764,124
98500,197.00000000021254,-28157.29131059558,13579.730968708367,-14577.560341887214,291.2126637163582,41.93986777763607,1.1990365174516764,124
99000,198.0000000002173,-28010.48918392008,13607.018137290434,-14403.471046629646,291.79782766889684,41.93986777763607,1.1990365174516764,124
99500,199.0000000002221,-28068.497993620687,13667.66013561916,-14400.837858001527,293.0982744823929,41.93986777763607,1.1990365174516764,124
100000,200.00000000022686,-27924.251321644115,13667.452492422059,-14256.798829222056,293.09382164539124,41.93986777763607,1.1990365174516764,124
