time_ps,Mx_eA,My_eA,Mz_eA,M_mag_eA
9238.0000,-5.636523,31.010628,18.380264,36.486484
9239.0000,3.995679,25.641084,11.067324,28.211989
9240.0000,4.282115,25.143078,8.357722,26.839568
9241.0000,7.439199,20.246436,2.026904,21.664907
9242.0000,20.835681,19.134885,-5.585437,28.835162
9243.0000,17.665297,19.723676,11.221578,28.757780
9244.0000,19.237163,29.355334,11.510565,36.936394
9245.0000,18.897138,26.457379,11.952035,34.640235
9246.0000,2.869741,28.900584,11.245754,31.143959
9247.0000,5.023483,22.012705,7.482255,23.786103
9248.0000,9.788396,25.396654,10.825694,29.291609
9249.0000,11.169025,30.717561,2.978525,32.820531
9250.0000,14.653914,28.454541,9.972739,33.523926
9251.0000,7.559563,27.273071,8.279981,29.487718
9252.0000,12.232905,21.248485,4.461363,24.920792
9253.0000,5.075177,20.673402,2.683301,21.455701
9254.0000,14.279329,16.637408,-0.699322,21.936080
9255.0000,5.297577,12.030955,2.943012,13.471062
9256.0000,2.815670,12.647100,-2.682846,13.231584
9257.0000,8.145230,6.031885,-1.188961,10.205000
9258.0000,13.482539,5.348461,8.485634,16.804490
9259.0000,8.619526,9.996278,-1.003439,13.237398
9260.0000,8.247535,17.470450,-0.331175,19.322219
9261.0000,-1.029957,4.560515,1.531776,4.919903
9262.0000,2.144487,-9.655128,6.128797,11.635398
9263.0000,-4.323679,6.304446,-0.053371,7.644808
9264.0000,-11.810129,13.784584,4.999821,18.827961
9265.0000,-2.897883,8.551380,1.162928,9.103638
9266.0000,-9.964055,6.358328,-2.187161,12.020582
9267.0000,2.290958,9.034427,0.136162,9.321368
9268.0000,-2.519971,13.267369,-6.062273,14.802854
9269.0000,11.518728,8.127487,-0.650106,14.112398
9270.0000,-6.544093,-2.363408,4.651474,8.369412
9271.0000,-0.697891,6.459609,-3.335722,7.303468
9272.0000,-12.387559,5.694281,-5.890431,14.851722
9273.0000,-13.044461,6.738157,-6.598693,16.096691
9274.0000,-6.143823,13.897966,-13.375695,20.243746
9275.0000,10.082196,12.061551,-16.340961,22.675068
9276.0000,2.311030,8.694461,-3.901740,9.806023
9277.0000,-1.283910,15.489316,-9.385194,18.156244
9278.0000,5.963935,6.819338,-6.743069,11.293399
9279.0000,5.833515,-0.953968,-10.004264,11.620036
9280.0000,3.172213,5.414737,-16.169861,17.344934
9281.0000,8.415753,5.331472,-8.083619,12.829434
9282.0000,6.951186,6.685295,-2.795853,10.041362
9283.0000,0.992348,-1.302319,8.221096,8.382554
9284.0000,9.201013,3.178712,-6.102204,11.489114
9285.0000,11.953903,-0.305566,-1.867258,12.102719
9286.0000,6.811243,3.864525,5.351231,9.484897
9287.0000,9.660490,3.623246,8.157960,13.153147
9288.0000,13.476361,-4.916988,0.355879,14.349764
9289.0000,17.704598,1.659994,2.456391,17.951106
9290.0000,13.062828,-4.187066,0.287161,13.720476
9291.0000,17.780954,-0.194775,0.710375,17.796205
9292.0000,20.990532,0.540723,1.721650,21.067959
9293.0000,15.656082,-5.866617,10.163247,19.565830
9294.0000,11.733574,-4.975366,6.797215,14.444139
9295.0000,21.795719,-7.177324,2.221819,23.054366
9296.0000,20.559444,-7.315037,-1.769328,21.893630
9297.0000,11.120234,-9.674511,-3.638607,15.182069
9298.0000,19.612770,-5.430662,-10.358205,22.835175
9299.0000,17.789500,-7.369365,-5.730028,20.089974
9300.0000,16.762682,-8.569948,-4.682229,19.399866
9301.0000,15.603256,-1.955683,-9.945647,18.606509
9302.0000,2.908246,4.882143,-20.103352,20.891098
9303.0000,4.884789,3.697099,-11.739204,13.241549
9304.0000,7.867178,8.264377,-13.280379,17.508880
9305.0000,11.054533,8.252615,-9.951037,17.009747
9306.0000,13.793554,7.266792,-5.048223,16.387585
9307.0000,10.189225,-3.128341,5.096311,11.814364
9308.0000,11.423401,1.164100,-3.471980,11.995994
9309.0000,2.114377,1.956294,-1.020580,3.056020
9310.0000,10.455807,3.995453,-6.994141,13.198695
9311.0000,8.438968,14.984784,-3.956482,17.646917
9312.0000,6.183186,15.855213,-0.460898,17.024453
9313.0000,11.111639,7.666908,-2.992078,13.827600
9314.0000,3.423925,14.011168,-10.380201,17.770331
9315.0000,7.813138,25.917261,-20.747701,34.105962
9316.0000,6.957323,27.970381,-18.622470,34.315345
9317.0000,0.193977,24.899358,-12.617413,27.914419
9318.0000,5.650562,17.064405,-12.711905,22.016251
9319.0000,-0.826163,19.358883,-15.207020,24.631329
9320.0000,4.037067,22.294476,-5.534434,23.323198
9321.0000,0.775570,18.901116,-3.930839,19.321108
9322.0000,-3.958312,17.083358,0.084583,17.536149
9323.0000,-5.481245,8.457120,5.950700,11.703750
9324.0000,-11.892870,5.878760,13.934391,19.239736
9325.0000,-4.064043,3.959249,6.258020,8.447184
9326.0000,-6.741463,-1.345385,11.651968,13.528700
9327.0000,0.734546,1.352727,6.147509,6.337294
9328.0000,-5.763516,2.193392,10.476923,12.157097
9329.0000,-5.709754,1.639128,13.495735,14.745267
9330.0000,-11.544987,-4.741534,11.785465,17.165840
9331.0000,-10.933382,-10.551399,18.876192,24.231828
9332.0000,-2.234056,-0.918605,13.843692,14.052852
9333.0000,-9.574014,-4.670214,17.630489,20.598708
9334.0000,-6.252397,-9.045855,1.411244,11.086549
9335.0000,-12.539251,-16.170927,11.447603,23.447373
9336.0000,-6.512956,-10.622480,5.115774,13.469477
9337.0000,5.072795,-3.686912,7.193196,9.542989
9338.0000,3.733648,-7.996387,-0.141321,8.826228
9339.0000,-0.526031,-5.816683,5.230942,7.840489
9340.0000,9.280926,-7.010256,-0.489255,11.641248
9341.0000,8.947010,-13.262450,6.062300,17.108274
9342.0000,3.813881,-9.992383,4.522788,11.612451
9343.0000,10.067963,-15.499180,6.478137,19.584553
9344.0000,10.097677,-8.304243,16.983312,21.432602
9345.0000,16.771914,-9.824913,10.601712,22.140964
9346.0000,9.996685,2.814270,12.298654,16.096916
9347.0000,0.308823,-13.066501,5.316292,14.109988
9348.0000,1.448464,-2.480793,16.512925,16.760939
9349.0000,0.735500,-17.935375,11.859860,21.514528
9350.0000,-3.297981,-8.937580,5.081378,10.797102
9351.0000,-2.650254,-7.712840,14.868638,16.958424
9352.0000,2.895876,-5.395029,4.333801,7.501617
9353.0000,2.614385,-5.983083,6.997201,9.570429
9354.0000,7.103130,11.011273,3.206681,13.490196
9355.0000,4.218317,-4.678631,8.801216,10.823363
9356.0000,-3.890834,-6.152258,4.424811,8.518675
9357.0000,0.303452,-15.021715,12.401241,19.481652
9358.0000,-12.593934,-12.344082,4.536533,18.208889
9359.0000,-16.618412,-13.030413,-10.551940,23.607345
9360.0000,-7.398233,-10.791915,-8.244581,15.465199
9361.0000,-4.656482,-8.215742,-16.244197,18.789763
9362.0000,-8.021013,-4.836804,0.862503,9.406127
9363.0000,-14.843583,6.638457,-1.473496,16.327041
9364.0000,-16.949597,-6.468044,0.185493,18.142735
9365.0000,-10.676233,-11.946522,3.816529,16.470192
9366.0000,-3.899743,-9.672072,6.666174,12.377191
9367.0000,-4.642246,-10.244779,15.783045,19.380672
9368.0000,-2.944910,-1.630752,7.580925,8.294713
9369.0000,0.730319,-10.939166,2.682754,11.286978
9370.0000,3.399399,-12.630256,1.309742,13.145140
9371.0000,4.671218,-0.576028,-1.330464,4.891035
9372.0000,8.846745,0.080232,-6.123234,10.759430
9373.0000,12.720478,-4.248793,-4.912869,14.282825
9374.0000,12.034752,-15.267706,-3.885496,19.825115
9375.0000,7.703893,-0.979827,-5.906319,9.756774
9376.0000,5.336108,-6.298598,0.829486,8.296652
9377.0000,10.889644,-3.602154,2.001444,11.643265
9378.0000,-6.023508,-9.168708,4.996138,12.054428
9379.0000,8.649631,-5.324477,7.300005,12.508246
9380.0000,1.799079,-5.626432,3.163786,6.700968
9381.0000,-4.678840,-3.248213,0.878210,5.763132
9382.0000,-0.748915,-5.537026,3.447343,6.565341
9383.0000,1.702627,-10.406188,0.080093,10.544861
9384.0000,-1.431236,-11.192889,-0.556588,11.297742
9385.0000,-2.622730,-3.256728,2.633670,4.941782
9386.0000,1.853015,-9.668838,2.297914,10.109426
9387.0000,6.849758,-2.558919,6.596518,9.847908
9388.0000,5.547384,2.434179,5.563179,8.224820
9389.0000,13.278557,7.630772,15.178346,21.562257
9390.0000,8.243866,-5.648379,9.275643,13.634627
9391.0000,6.186798,-12.584366,11.814765,18.336614
9392.0000,5.274530,-24.782387,2.777394,25.489238
9393.0000,10.431401,-29.595020,9.559584,32.803429
9394.0000,0.548531,-21.051596,14.407080,25.515378
9395.0000,-1.423001,-24.917533,14.007155,28.620076
9396.0000,-2.116229,-30.514762,17.939153,35.460434
9397.0000,-11.513133,-39.038064,9.687657,41.837464
9398.0000,1.832543,-40.416954,2.985428,40.568475
9399.0000,1.543318,-36.293937,4.161765,36.564354
9400.0000,6.080203,-32.476733,4.191757,33.305823
9401.0000,3.819165,-26.290666,5.375716,27.105045
9402.0000,1.151007,-25.479569,-0.842914,25.519478
9403.0000,-8.653025,-27.038198,1.987671,28.458563
9404.0000,-4.401582,-24.188805,-13.622007,28.107496
9405.0000,-7.910474,-16.670234,-7.380252,19.873107
9406.0000,-7.536364,-12.533803,-11.704964,18.732303
9407.0000,-9.583839,-16.007354,-7.438367,20.085185
9408.0000,-12.392792,-6.757608,0.681120,14.131896
9409.0000,-6.745463,-8.391654,1.218089,10.835353
9410.0000,-3.429103,-3.725376,-7.045531,8.676214
9411.0000,-6.870220,-6.664737,-1.335247,9.664447
9412.0000,-9.125457,-5.775072,-9.349475,14.284191
9413.0000,-5.230225,-11.306453,-11.614293,17.031821
9414.0000,-5.642271,-16.478145,-9.075833,19.640143
9415.0000,-5.644393,-21.629872,-9.943885,24.466127
9416.0000,-21.869619,-12.220354,0.334520,25.054524
9417.0000,-23.308783,-17.405112,-4.182313,29.389267
9418.0000,-11.328933,-14.711055,0.332831,18.570693
9419.0000,-12.389483,-4.985561,0.357026,13.359737
9420.0000,-18.869805,-6.189442,10.245378,22.346062
9421.0000,-20.134003,-1.279076,9.514923,22.305781
9422.0000,-5.383565,-10.427126,16.416915,20.179763
9423.0000,-18.468314,-12.507715,11.008193,24.873718
9424.0000,-5.204560,-14.569963,12.369928,19.808745
9425.0000,0.670951,-13.946468,14.060449,19.815408
9426.0000,-6.773445,-6.830291,23.249259,25.160694
9427.0000,-16.029578,-13.064492,20.440863,29.076747
9428.0000,-23.112122,-8.778399,22.286790,33.285605
9429.0000,-25.268872,-10.518963,16.080120,31.744837
9430.0000,-21.213873,-5.104104,12.570775,25.181435
9431.0000,-19.981794,-4.688657,8.632844,22.266153
9432.0000,-23.058404,-4.770915,7.955447,24.854391
9433.0000,-19.431919,-6.390591,6.326131,21.411657
9434.0000,-15.434983,-11.804411,5.955348,20.323607
9435.0000,-13.253036,-15.178862,13.751443,24.395553
9436.0000,-8.467540,-12.105535,15.107379,21.129982
9437.0000,-3.647647,-11.479779,12.740303,17.532997
9438.0000,2.243966,-10.014295,18.601216,21.244451
9439.0000,-3.556281,-2.976199,12.274907,13.121670
9440.0000,-3.871267,-6.312460,13.130818,15.074888
9441.0000,-10.557360,-13.594222,9.031957,19.438029
9442.0000,-11.947619,-11.666726,0.741529,16.715501
9443.0000,-17.238937,-15.915497,2.977516,23.650573
9444.0000,-27.053822,-14.506352,-4.493235,31.024711
9445.0000,-19.313540,-10.274910,2.244583,21.991470
9446.0000,-30.687692,-13.234815,9.956196,34.871486
9447.0000,-23.238800,-13.027909,3.616428,26.885810
9448.0000,-19.111415,-5.027076,8.592098,21.548593
9449.0000,-20.253724,-8.070848,2.488461,21.944120
9450.0000,-22.125723,-5.594925,-5.010831,23.365771
9451.0000,-19.365151,-14.512794,3.600565,24.466187
9452.0000,-20.678579,-12.951058,5.831236,25.086587
9453.0000,-15.258636,-10.682488,3.711729,18.992589
9454.0000,-11.239918,-5.433580,7.787964,14.714344
9455.0000,-12.081477,-3.780129,6.059756,14.034675
9456.0000,-11.999000,0.198047,7.044295,13.915363
9457.0000,-7.854344,-16.361292,10.110210,20.774959
9458.0000,-6.644712,-14.844315,10.691363,19.463071
9459.0000,-6.671503,-21.178840,3.445917,22.470571
9460.0000,-2.015749,-16.762433,-1.346853,16.936836
9461.0000,1.746971,-14.409934,9.950174,17.598411
9462.0000,-10.506300,-1.569469,7.017723,12.731614
9463.0000,-5.478513,-8.043269,1.644476,9.869782
9464.0000,-7.205254,-17.546447,7.265314,20.312023
9465.0000,0.173193,-17.693761,-4.062461,18.154965
9466.0000,-6.602618,-12.282634,-2.957744,14.255032
9467.0000,-3.536592,-21.875684,-7.410148,23.365858
9468.0000,-12.656092,-11.239490,2.034838,17.048266
9469.0000,-4.403175,-3.742547,-1.689172,6.020624
9470.0000,-11.438469,3.748176,-2.104481,12.219502
9471.0000,-13.826603,-2.393919,4.740113,14.811295
9472.0000,-18.764824,-12.706539,7.136989,23.759447
9473.0000,-16.757267,-15.183459,5.559224,23.286227
9474.0000,-5.515808,-4.101263,13.355662,15.020592
9475.0000,-9.081015,-7.659733,5.272931,12.997697
9476.0000,-13.244013,-2.699377,-2.052775,13.671299
9477.0000,-11.243618,-12.701632,0.148225,16.963855
9478.0000,3.466833,-6.517201,2.241927,7.714861
9479.0000,-1.355856,-6.164773,-4.620871,7.822738
9480.0000,4.035782,-8.067240,-10.662799,13.966502
9481.0000,0.087365,-5.211944,-16.147689,16.968201
9482.0000,3.162851,-10.940295,-12.968597,17.259148
9483.0000,-6.552234,-17.789927,-10.346602,21.597811
9484.0000,-4.714310,-5.894126,-13.880580,15.799872
9485.0000,-0.473417,-12.367458,-0.832353,12.404473
9486.0000,0.493731,-10.195875,-14.338281,17.600737
9487.0000,9.443885,-12.892137,-7.025020,17.456949
9488.0000,6.970862,-21.569426,-0.699554,22.678678
9489.0000,7.458521,-14.263851,-11.848250,19.986696
9490.0000,17.464002,-14.613264,-11.892474,25.689877
9491.0000,12.184537,-6.450331,-20.107605,24.380023
9492.0000,3.360059,-0.832283,-17.116801,17.463320
9493.0000,6.691319,-15.954167,-9.980157,19.972800
9494.0000,8.504806,-12.161717,-11.397775,18.712252
9495.0000,7.943741,-13.406799,-7.264939,17.193738
9496.0000,10.123615,-17.689803,-12.101256,23.703525
9497.0000,4.945791,-16.723774,-7.812007,19.109498
9498.0000,4.867973,-18.155919,-15.054734,24.082765
9499.0000,2.386458,-12.960995,-16.978188,21.492823
9500.0000,-3.312897,-10.747427,-13.546380,17.606445
9501.0000,2.862130,-10.514200,-14.403725,18.061215
9502.0000,-1.713068,-15.321377,-15.748463,22.038450
9503.0000,1.850212,-22.490405,-7.221692,23.693763
9504.0000,3.667287,-12.512706,-7.439525,15.012107
9505.0000,0.619773,-19.639784,-8.686559,21.483984
9506.0000,9.519328,-11.664776,-12.594002,19.628894
9507.0000,5.522327,-10.153234,-11.586479,16.365536
9508.0000,10.071332,-9.396967,-21.407815,25.456419
9509.0000,10.571142,-18.635160,-25.802009,33.537471
9510.0000,6.217875,-6.911060,-11.500504,14.788046
9511.0000,10.953909,-3.946560,-20.286156,23.389989
9512.0000,-4.375042,-6.489646,-14.536365,16.509464
9513.0000,8.906915,-5.458808,-15.795290,18.937342
9514.0000,8.126147,-13.373067,-28.725592,32.711356
9515.0000,13.044311,-10.466234,-23.514891,28.855610
9516.0000,16.157086,-23.928043,-21.462244,35.975417
9517.0000,18.719126,-17.044785,-13.106916,28.508273
9518.0000,14.761591,5.163386,-7.502074,17.344920
9519.0000,25.398311,10.409096,0.271753,27.449906
9520.0000,18.740489,5.396558,-2.561469,19.669517
9521.0000,13.314327,5.696269,-15.474502,21.193844
9522.0000,6.503747,4.462880,-11.619623,14.043919
9523.0000,16.202494,-5.326347,-6.363121,18.203848
9524.0000,6.912909,3.383647,-1.666141,7.874859
9525.0000,8.278006,3.770930,-2.290143,9.380301
9526.0000,17.398919,-7.790640,-5.807273,19.928394
9527.0000,10.646229,-6.828124,-2.049281,12.812690
9528.0000,17.471605,0.647066,-3.204563,17.774839
9529.0000,9.724255,-0.264314,-3.815212,10.449251
9530.0000,7.763184,-7.391332,-0.784054,10.747724
9531.0000,4.239343,-2.209905,1.927356,5.154649
9532.0000,7.717523,-2.854654,1.388086,8.344818
9533.0000,5.540609,-3.903399,4.207006,7.977077
9534.0000,5.976482,2.761877,-0.811791,6.633650
9535.0000,4.217358,-10.490129,-3.566823,11.855427
9536.0000,3.598767,-8.051610,-15.584885,17.907211
9537.0000,-4.571478,-14.150792,-6.825734,16.362578
9538.0000,-3.925494,0.616626,-8.868236,9.717784
9539.0000,5.948641,-6.519228,-5.116810,10.201392
9540.0000,12.597889,0.273992,-0.462850,12.609366
9541.0000,8.425807,-18.260274,-0.620493,20.120060
9542.0000,5.273327,-21.797916,-2.975404,22.623221
9543.0000,3.333113,-8.508735,-0.852360,9.177948
9544.0000,4.431528,-7.674665,-1.047780,8.923943
9545.0000,6.313469,-11.910947,4.905580,14.345566
9546.0000,4.593467,-12.579092,7.732399,15.463618
9547.0000,2.680422,-10.554423,6.561282,12.713416
9548.0000,5.841534,-14.699347,3.774855,16.261730
9549.0000,6.267415,-4.759830,-4.891542,9.266264
9550.0000,-2.816815,-6.645993,-2.258525,7.563373
9551.0000,5.592303,2.265893,2.360594,6.479238
9552.0000,5.021983,7.494696,5.034776,10.331493
9553.0000,10.070223,5.247754,5.333218,12.545578
9554.0000,13.534437,4.297739,13.982206,19.928713
9555.0000,20.614673,1.536476,18.829681,27.962160
9556.0000,28.202499,-5.301119,9.766129,30.312705
9557.0000,19.364695,-16.037985,13.862393,28.711919
9558.0000,27.897936,-13.684354,10.302829,32.736901
9559.0000,19.685918,-18.478276,3.558563,27.233168
9560.0000,19.285581,-15.121288,2.211535,24.606460
9561.0000,27.892927,-14.446379,7.922544,32.395678
9562.0000,22.370513,-22.155605,-2.989766,31.626719
9563.0000,20.878242,-18.622157,-4.590823,28.350686
9564.0000,21.645341,-18.113220,-4.558698,28.590055
9565.0000,21.318514,-16.511215,-1.268539,26.994600
9566.0000,27.959050,-13.959141,-7.239824,32.077736
9567.0000,21.765668,-14.767798,-0.003910,26.302703
9568.0000,10.549035,-21.228166,-10.326340,25.856343
9569.0000,13.212405,-27.052298,-1.876772,30.164826
9570.0000,5.564395,-24.168665,-20.006051,31.864226
9571.0000,8.296187,-25.445493,-12.594166,29.578926
9572.0000,10.028894,-30.625690,-7.088805,32.996406
9573.0000,8.386422,-21.475186,-9.197957,24.821727
9574.0000,8.530477,-23.980142,-13.918506,29.009327
9575.0000,6.926826,-12.756346,-14.805653,20.734335
9576.0000,10.390946,-10.024718,-11.756080,18.619134
9577.0000,8.761960,-12.446186,-12.073319,19.427932
9578.0000,5.525965,-5.858828,-8.044636,11.383248
9579.0000,13.707177,-6.683811,-3.222179,15.586612
9580.0000,11.623196,3.645512,-12.994157,17.811135
9581.0000,10.984889,-1.581577,-7.798976,13.564410
9582.0000,14.869138,-1.400844,-8.898908,17.385171
9583.0000,12.062536,2.550024,-9.209631,15.389109
9584.0000,13.525511,0.235257,-10.592617,17.181336
9585.0000,12.643508,-8.578223,-9.062949,17.764607
9586.0000,11.497601,-3.655052,-11.342426,16.559132
9587.0000,12.196823,-1.634777,-7.877327,14.611203
9588.0000,13.916814,4.233774,-14.086844,20.249487
9589.0000,10.191427,-0.519955,-9.447370,13.906413
9590.0000,2.531900,-6.083301,-5.894914,8.841214
9591.0000,8.331719,0.080504,-5.824699,10.166176
9592.0000,10.478498,-6.735764,-5.346936,13.555780
9593.0000,10.871899,-8.245179,2.930595,13.955986
9594.0000,20.354794,3.768291,1.006410,20.725118
9595.0000,19.739722,1.060400,5.419278,20.497552
9596.0000,6.185558,0.226894,8.582034,10.581300
9597.0000,1.572509,0.997128,13.772919,13.898214
9598.0000,10.384860,0.390806,15.355945,18.541928
9599.0000,3.503340,3.848385,15.605893,16.450755
9600.0000,3.760627,-4.738239,14.150024,15.388840
9601.0000,2.664777,-1.575433,16.530664,16.818022
9602.0000,1.608211,-2.078201,27.718306,27.842589
9603.0000,-0.477542,-2.565065,24.972130,25.108064
9604.0000,5.922656,-5.285478,19.536880,21.088001
9605.0000,8.468766,-7.375253,27.293676,29.513711
9606.0000,10.240728,-6.744410,21.161921,24.457851
9607.0000,12.735310,-3.331703,28.664068,31.542308
9608.0000,18.417993,-15.016386,28.276192,36.935855
9609.0000,2.781777,6.597331,36.802324,37.492321
9610.0000,0.973169,-7.756250,31.004451,31.974716
9611.0000,-1.531317,-7.033491,31.789899,32.594671
9612.0000,-4.911391,9.183963,29.053085,30.863388
9613.0000,-5.285212,11.451856,28.495050,31.161617
9614.0000,-9.430259,12.853717,23.155611,28.112811
9615.0000,0.826467,9.363060,22.957196,24.806910
9616.0000,-9.367841,7.825553,19.153773,22.712612
9617.0000,2.439099,14.151902,15.808343,21.357183
9618.0000,2.821555,6.279762,21.545351,22.618548
9619.0000,-9.098681,-0.727838,21.398918,23.264338
9620.0000,3.692544,3.448024,20.645901,21.255046
9621.0000,8.220456,-0.702584,19.386851,21.069398
9622.0000,-15.608460,0.401714,13.134611,20.403514
9623.0000,-9.426359,-4.532307,10.037542,14.496561
9624.0000,-5.835829,11.637871,-3.281714,13.426339
9625.0000,-9.403905,1.566381,5.299665,10.907494
9626.0000,2.002461,-7.147727,-4.749835,8.812536
9627.0000,-3.688514,-4.091138,7.268588,9.120028
9628.0000,0.386164,-1.023952,10.020339,10.079921
9629.0000,2.549530,-1.594468,6.167652,6.861659
9630.0000,1.283206,1.502400,1.361393,2.399420
9631.0000,-0.089835,3.170516,-5.425682,6.284765
9632.0000,1.931015,-1.439269,-12.197904,12.433389
9633.0000,1.258266,1.246313,-2.115606,2.759043
9634.0000,0.132674,-0.007842,-5.262659,5.264337
9635.0000,7.911293,4.466544,-0.214896,9.087615
9636.0000,9.828493,-1.867175,-4.525800,10.980368
9637.0000,7.082759,6.879849,-1.756380,10.029091
9638.0000,10.273583,11.207104,11.545529,19.090440
9639.0000,1.019396,18.082248,7.271287,19.516108
9640.0000,11.628475,24.638292,-12.707028,30.062193
9641.0000,3.238954,11.264068,0.161549,11.721610
9642.0000,1.761009,12.205228,-2.719834,12.627994
9643.0000,3.070435,15.394876,-0.964312,15.727672
9644.0000,2.900054,12.973373,1.928815,13.432761
9645.0000,3.899094,14.629939,0.912255,15.168067
9646.0000,3.876368,11.900059,-11.140609,16.755620
9647.0000,10.197472,3.702542,0.148570,10.849853
9648.0000,4.375199,6.286444,-7.991744,11.069314
9649.0000,2.061540,3.819674,3.274798,5.437294
9650.0000,16.626858,1.845295,-4.280317,17.267849
9651.0000,8.211617,6.732543,-2.474917,10.903349
9652.0000,9.336787,10.854801,0.117391,14.318383
9653.0000,13.865692,7.703853,-2.780083,16.103901
9654.0000,23.923599,3.780702,2.576557,24.357153
9655.0000,23.033471,2.428750,-10.236451,25.322412
9656.0000,17.015158,-3.842039,-4.133690,17.926636
9657.0000,11.490378,-0.167570,-2.128983,11.687149
9658.0000,2.433714,12.333745,-8.438157,15.140896
9659.0000,7.625496,-2.898378,-8.024913,11.443252
9660.0000,1.271569,-1.732756,-3.378937,4.004566
9661.0000,-1.729882,-10.566890,-1.477455,10.809002
9662.0000,6.999845,-0.994726,-8.100747,10.752182
9663.0000,8.601442,-15.261454,2.269101,17.664813
9664.0000,0.891115,-12.105334,4.134307,12.822858
9665.0000,9.024836,6.782471,4.196528,12.044104
9666.0000,7.708604,-1.154732,15.546807,17.391354
9667.0000,11.201962,-1.436256,12.772015,17.049081
9668.0000,15.065359,1.894946,13.048311,20.020346
9669.0000,10.795706,2.587449,4.052237,11.817901
9670.0000,20.625651,-4.617452,12.322793,24.466090
9671.0000,20.639416,-2.313903,9.670179,22.909649
9672.0000,32.115631,15.893907,4.494775,36.114167
9673.0000,25.068710,18.876277,2.411398,31.473305
9674.0000,17.153628,22.814173,8.824833,29.876598
9675.0000,1.871800,18.387068,10.123655,21.073118
9676.0000,2.861757,23.908215,10.357205,26.211907
9677.0000,2.467050,28.988528,15.665790,33.042973
9678.0000,-0.196376,28.912772,18.441667,34.294052
9679.0000,-14.172531,20.685113,29.709708,38.876745
9680.0000,5.169023,17.464938,30.417505,35.453737
9681.0000,5.077585,12.147977,23.827673,27.223395
9682.0000,12.716660,5.432331,24.069382,27.758941
9683.0000,13.633761,19.014421,15.250241,27.928435
9684.0000,12.389534,16.714096,10.612022,23.355439
9685.0000,11.050933,13.144723,9.682417,19.714362
9686.0000,13.062583,14.632967,3.956987,20.010311
9687.0000,5.786238,11.311896,10.940425,16.767005
9688.0000,5.090847,5.633919,14.824347,16.655901
9689.0000,-1.041940,9.393611,20.699203,22.754836
9690.0000,-0.352231,11.965222,4.078317,12.646077
9691.0000,10.631436,8.939735,6.743103,15.440716
9692.0000,7.313414,4.495460,19.006004,20.854816
9693.0000,3.716632,11.152577,17.235949,20.863156
9694.0000,9.589548,14.519077,17.409276,24.613937
9695.0000,7.356839,13.360105,21.878883,26.670227
9696.0000,16.544771,5.481675,18.499189,25.416494
9697.0000,10.687752,15.074079,17.985836,25.786551
9698.0000,17.315282,11.361728,11.269528,23.577746
9699.0000,16.581300,-2.758782,5.035839,17.547366
9700.0000,13.980896,10.886301,7.857370,19.383376
9701.0000,23.725058,21.646798,14.073930,35.064765
9702.0000,24.606108,5.667331,15.610907,29.686354
9703.0000,15.479154,11.441775,6.260901,20.241475
9704.0000,26.631452,17.918823,-3.259039,32.263598
9705.0000,31.779711,21.228632,12.880843,40.330150
9706.0000,28.044197,13.097601,10.864121,32.803251
9707.0000,19.757578,5.648451,8.091131,22.084685
9708.0000,16.988712,7.105599,8.004159,20.079154
9709.0000,9.742816,7.791949,4.956424,13.423974
9710.0000,13.747346,7.440739,4.841925,16.364545
9711.0000,6.949974,13.374719,10.393335,18.308650
9712.0000,4.526626,14.781296,15.515842,21.902475
9713.0000,3.754816,14.652715,16.754079,22.572103
9714.0000,2.590992,13.704577,17.236714,22.172798
9715.0000,0.956861,28.214030,17.674203,33.306523
9716.0000,3.140506,24.599192,17.404202,30.296688
9717.0000,6.250618,24.087890,20.371753,32.160612
9718.0000,5.780161,15.631964,29.112421,33.545515
9719.0000,13.442889,18.730292,20.249566,30.685176
9720.0000,6.868422,13.431980,16.377822,22.267159
9721.0000,3.726408,8.497201,11.099469,14.466746
9722.0000,-0.687832,27.133738,12.442618,29.858527
9723.0000,-3.292065,26.065125,18.098946,31.902983
9724.0000,-1.988992,25.666737,21.941065,33.825254
9725.0000,8.831125,28.031441,17.149244,34.027151
9726.0000,10.513929,26.346939,8.081403,29.495983
9727.0000,14.425991,17.655546,11.043511,25.333509
9728.0000,17.739724,22.163884,13.541201,31.453134
9729.0000,17.414578,24.595306,19.502512,35.896303
9730.0000,15.622141,19.415562,2.390084,25.034533
9731.0000,11.596564,11.748068,3.665186,16.909494
9732.0000,10.299827,13.918545,0.707341,17.329532
9733.0000,11.826981,3.236903,15.271792,19.585266
9734.0000,10.919329,11.060905,19.864897,25.222797
9735.0000,12.326148,6.150279,25.308316,28.814418
9736.0000,11.464486,7.864375,14.652322,20.198351
9737.0000,10.077674,3.734395,13.371431,17.155185
9738.0000,7.555779,-6.937248,18.117917,20.820041
9739.0000,6.355979,-2.009906,24.167942,25.070453
9740.0000,8.667331,-4.906428,8.824477,13.306655
9741.0000,11.438762,-12.109532,4.630695,17.289574
9742.0000,16.946469,-19.476269,1.558516,25.863814
9743.0000,25.282835,0.581914,4.025987,25.607986
9744.0000,30.132727,-16.111588,9.870405,35.566690
9745.0000,35.140663,-18.565470,5.428576,40.112496
9746.0000,39.672718,-22.038952,-0.787660,45.390091
9747.0000,37.916366,-18.152126,-0.617078,42.042018
9748.0000,24.254380,-19.374138,11.578338,33.131406
