#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
76000,151.99999999999767,-28189.216395038013,13469.319031684785,-14719.897363353228,288.84491767184437,41.582892976161666,1.2093298326143143,101
76500,153.00000000000244,-28011.607819852547,13606.840745734597,-14404.76707411795,291.79402356794554,42.13961650950859,1.1933528866152219,101
77000,154.00000000000722,-27944.910920997056,13637.429856259503,-14307.481064737553,292.44999653067936,41.76487836695059,1.204060324578223,101
77500,155.000000000012,-28033.82407353546,13635.075235993547,-14398.748837541913,292.3995025082816,42.63008530928306,1.1796230910082186,101
78000,156.00000000001677,-28202.45364302125,13669.527206433166,-14532.926436588084,293.13831317434835,41.85166857538584,1.2015633955406024,101
78500,157.00000000002154,-28243.803419671873,13639.8159218608,-14603.987497811073,292.50116488748677,41.82937701389991,1.2022037283933253,101
79000,158.00000000002632,-28114.484969426652,13670.215669716556,-14444.269299710097,293.15307703285845,42.1896747116282,1.1919369690854822,101
79500,159.0000000000311,-27826.883724405285,13521.4199880865,-14305.463736318785,289.96220477649143,42.02525216086894,1.1966003870716755,101
80000,160.00000000003587,-27730.703072162338,13461.009265666002,-14269.693806496336,288.66671759536536,42.02135633680614,1.1967113245803112,101
80500,161.00000000004064,-27965.336179327056,13803.747559556274,-14161.588619770782,296.01662251994566,42.245147234803646,1.190371824791541,101
81000,162.00000000004542,-27993.12344621847,13556.909664070103,-14436.213782148367,290.7232686813236,41.72114917746212,1.2053223363666585,101
81500,163.0000000000502,-28097.404025006665,13777.82469679609,-14319.579328210575,295.4607156368902,41.74550090337618,1.204619226365865,101
82000,164.00000000005497,-28131.08831458591,13807.94261122011,-14323.1457033658,296.10658396117515,41.68496810924602,1.2063685132417417,101
82500,165.00000000005974,-28134.98621369707,13753.381598794955,-14381.604614902115,294.93654180054597,41.66161108322253,1.2070448476422866,101
83000,166.00000000006452,-28038.587415943006,13753.066507719774,-14285.520908223232,294.92978478072513,41.83512288575222,1.202038610949244,101
83500,167.0000000000693,-27988.496320903912,13733.115100455532,-14255.38122044838,294.50193370858693,41.523574878444585,1.2110574089463906,101
84000,168.00000000007407,-28038.79268378663,13673.027898556978,-14365.76478522965,293.2133843138706,42.17135361090853,1.1924547992093049,101
84500,169.00000000007884,-27946.454959275372,13650.818057350227,-14295.636901925145,292.7371019019849,42.014487338516744,1.196906976331937,101
85000,170.00000000008362,-27724.43536861307,13377.669803247993,-14346.765565365078,286.87953146484756,42.17566220525323,1.1923329800430955,101
85500,171.0000000000884,-27826.59549193715,13674.249424563382,-14152.346067373768,293.2395795192796,42.1020315516761,1.194418206179853,101
86000,172.00000000009317,-27930.517636839195,13671.739846487264,-14258.77779035193,293.1857624798968,41.74748060497528,1.204562102281389,101
86500,173.00000000009794,-27927.311356195034,13609.78816146529,-14317.523194729743,291.85722988536025,42.05633046154826,1.1957161371569947,101
87000,174.00000000010272,-28053.73398857362,13865.227211770294,-14188.506776803324,297.3350325331378,42.05193244415966,1.1958411915851124,101
87500,175.0000000001075,-27737.516634339725,13735.774606741232,-14001.742027598493,294.55896590689883,42.54390204606671,1.1820127111995768,101
88000,176.00000000011227,-27941.100751956288,13964.893981495889,-13976.2067704604,299.47235215770735,42.12945455317894,1.1936407327325822,101
88500,177.00000000011704,-27862.238345047877,13876.90969409052,-13985.328650957357,297.5855593516095,42.48804729375874,1.1835665841453598,101
89000,178.00000000012182,-27988.795886464777,13797.457828299923,-14191.338058164854,295.8817413947273,42.190784328306904,1.1919056211700092,101
89500,179.0000000001266,-27927.72575626858,13814.873481845658,-14112.852274422923,296.2552140998274,42.0792918345997,1.195063671702091,101
90000,180.00000000013137,-27565.915583865397,13488.393979700213,-14077.521604165184,289.253973376602,42.426587976697306,1.1852811032105803,101
90500,181.00000000013614,-27876.524024303475,13822.472416701385,-14054.05160760209,296.4181706463041,41.81440569625562,1.2026341679414005,101
91000,182.00000000014091,-27920.96587890687,13785.806485169229,-14135.159393737642,295.6318823454736,42.190732937441624,1.191907072983167,101
91500,183.0000000001457,-27822.07740159284,13785.043277339759,-14037.034124253081,295.6155156158601,42.648439067194616,1.1791154401512873,101
92000,184.00000000015046,-28058.247352401213,14009.676373308735,-14048.570979092478,300.4326951598964,42.57629676271516,1.181113361801775,101
92500,185.00000000015524,-27918.700224027743,14058.207194484261,-13860.493029543482,301.47342194155596,41.74459418667574,1.204645391391337,101
93000,186.00000000016001,-28051.868604667627,14116.035911457748,-13935.832693209879,302.7135389032214,42.330256151658766,1.187978471529045,101
93500,187.0000000001648,-27503.864001799644,13599.462300767906,-13904.401701031738,291.6357953513641,42.34866521999422,1.1874620543822516,101
94000,188.00000000016956,-27840.445551054243,13822.179862024755,-14018.265689029487,296.4118969118052,42.072351267245466,1.1952608182759386,101
94500,189.00000000017434,-27819.553556027735,13754.906126903134,-14064.647429124601,294.9692347818956,42.34493784480601,1.1875665796649348,101
95000,190.0000000001791,-28098.432768651062,13823.076790675663,-14275.3559779754,296.431131238479,41.96111693799605,1.1984293239092725,101
95500,191.0000000001839,-27688.890809763223,13457.20805242232,-14231.682757340903,288.58520188370676,42.33536357827884,1.187835151326814,101
96000,192.00000000018866,-27830.03132963008,13526.102809488277,-14303.928520141804,290.0626262721206,41.923125612779145,1.1995153573938617,101
96500,193.00000000019344,-28089.12963240467,13757.628840218978,-14331.500792185692,295.02762243324673,42.07506083817223,1.1951838452686847,101
97000,194.0000000001982,-28027.80205972849,13619.197524447402,-14408.604535281087,292.0590104408226,42.169970488463406,1.1924939102397012,101
97500,195.000000000203,-28109.449845666793,13738.130927558532,-14371.318918108262,294.60949639703574,42.13098486076273,1.1935973765786339,101
98000,196.00000000020776,-27965.88426677838,13635.198325469326,-14330.685941309053,292.40214211978787,42.41766456664586,1.1855304509627076,101
98500,197.00000000021254,-28128.328475336453,13695.967800246268,-14432.360675090185,293.70532262190653,41.70338060083553,1.2058358885531937,101
99000,198.0000000002173,-27979.29971871154,13642.886741403685,-14336.412977307855,292.5670175572441,42.015417490284285,1.1968804787935068,101
99500,199.0000000002221,-27826.832120984567,13427.4751638382,-14399.356957146367,287.94759030623766,42.27728295765695,1.189467001766556,101
100000,200.00000000022686,-28298.517315329802,13716.626697105847,-14581.890618223955,294.14834556527575,41.68485691162561,1.2063717313242288,101
