#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
105900	0.02	-0.007999547451904721	-1053.6536251180128
105950	0.02	-0.01088840650164937	-1434.157250919204
106000	0.02	-0.011644467492086655	-1533.741184657216
106050	0.02	-0.009554406426067585	-1258.4505595100823
106100	0.02	-0.012931995723770465	-1703.3268764618715
106150	0.02	-0.01236730959468611	-1628.9497206864
106200	0.02	-0.014823363510502173	-1952.4467844195137
106250	0.02	-0.013470545108039833	-1774.2614530053713
106300	0.02	-0.014407280823918732	-1897.642805356536
106350	0.02	-0.015137081090052395	-1993.7678300091154
106400	0.02	-0.009088272625069541	-1197.0541402545548
106450	0.02	-0.009411112046171361	-1239.5766614871702
106500	0.02	-0.010620121850716301	-1398.8203650867636
106550	0.02	-0.009343120573371512	-1230.6212221672104
106600	0.02	-0.00572256874297863	-753.7433007651942
106650	0.02	-0.0019492965589621345	-256.74994718501034
106700	0.02	0.0004125673467925578	54.34095905635194
106750	0.02	-0.0019484227052840415	-256.6348482870688
106800	0.02	0.00180238338788874	237.3994031436462
106850	0.02	0.001152232398826319	151.76531563828703
106900	0.02	0.003537999919755058	466.0046663301619
106950	0.02	0.004185016243803325	551.2258740850662
107000	0.02	0.008043981996404841	1059.5062835558188
107050	0.02	0.011880999212047256	1564.8957600491708
107100	0.02	0.013917917843234737	1833.186774350247
107150	0.02	0.01227046053563923	1616.193328807043
107200	0.02	0.0091252990626966	1201.9310461627347
107250	0.02	0.00992095629923671	1306.7303659582876
107300	0.02	0.01029213886254539	1355.6203632690315
107350	0.02	0.011571717019480959	1524.1589177038786
107400	0.02	0.010830744638740179	1426.562367427281
107450	0.02	0.017003416119859803	2239.59056956585
107500	0.02	0.020940434673295236	2758.151637666822
107550	0.02	0.019715491231803946	2596.8092485564825
107600	0.02	0.019614124668342746	2583.4578374049406
107650	0.02	0.01643267847543184	2164.416343566396
107700	0.02	0.01744123116850974	2297.25700831313
107750	0.02	0.014106933604363275	1858.0828254224994
107800	0.02	0.011996696619774325	1580.13474622949
107850	0.02	0.012766073587581236	1681.472582661604
107900	0.02	0.011936297451028026	1572.179320814956
107950	0.02	0.010514649891776624	1384.9282152428834
108000	0.02	0.010056905107157302	1324.6367481826842
108050	0.02	0.009032780165668764	1189.7449979104563
108100	0.02	0.006139253598978145	808.6265940633831
108150	0.02	0.004139402444856344	545.2178911454253
108200	0.02	-0.00212336605279525	-279.6773633047872
108250	0.02	-0.0016135304151710934	-212.52479360921782
108300	0.02	-0.006039803629770187	-795.5276255024942
108350	0.02	-0.007121688037804274	-938.027115047037
108400	0.02	-0.008276953253606648	-1090.1918956076024
108450	0.02	-0.01354695212800431	-1784.3253390006803
108500	0.02	-0.009760853027634846	-1285.6424989844643
108550	0.02	-0.008156491216154377	-1074.3253402538412
108600	0.02	-0.008989236492648907	-1184.0096798560078
108650	0.02	-0.008542784942483016	-1125.2056916179179
108700	0.02	-0.007276745779412874	-958.4504143062485
108750	0.02	-0.007691838020932379	-1013.1239377355334
108800	0.02	-0.012698848917590547	-1672.6181421249478
108850	0.02	-0.011672812503823326	-1537.4746238986131
108900	0.02	-0.012550290274844292	-1653.0508661742397
108950	0.02	-0.015581605338660655	-2052.3179653530137
109000	0.02	-0.014790316391559503	-1948.0940111053983
109050	0.02	-0.015709493347282208	-2069.1626262170653
109100	0.02	-0.009971192186132787	-1313.3471433019197
109150	0.02	-0.005366146128865267	-706.7973976759934
109200	0.02	-0.005347748069150516	-704.3741128051761
109250	0.02	-0.0036206313282909634	-476.8883924004076
109300	0.02	0.000688526182958997	90.6886437045484
109350	0.02	0.0007944868584788158	104.64516443933412
109400	0.02	0.0043104298917999665	567.7446266326833
109450	0.02	0.00566940298666078	746.7406181493039
109500	0.02	0.009503918672201026	1251.8006077215096
109550	0.02	0.01632876103036765	2150.7289452025284
109600	0.02	0.01608847862829409	2119.0803518890916
109650	0.02	0.022330818046182928	2941.284807381079
109700	0.02	0.022196705473014455	2923.620283263629
109750	0.02	0.026347756748525963	3470.3724902840445
109800	0.02	0.029898074712095532	3937.999617334335
109850	0.02	0.026141766244236236	3443.2406252767205
109900	0.02	0.028269948779811108	3723.552387536146
109950	0.02	0.02824836136272269	3720.7090191570096
110000	0.02	0.02543447978656772	3350.0809878597483
110050	0.02	0.02545857329323832	3353.2544437080837
110100	0.02	0.02163749175473712	2849.9639214480176
110150	0.02	0.019553574396371363	2575.4825095569468
110200	0.02	0.020604995423760167	2713.969540691406
110250	0.02	0.016111438585773588	2122.104503264688
110300	0.02	0.018102823383196912	2384.398067172531
110350	0.02	0.01721406008458773	2267.335361178026
110400	0.02	0.017607065047146778	2319.099677344575
110450	0.02	0.02059344982492681	2712.448821908492
110500	0.02	0.020546133374396758	2706.216575656007
110550	0.02	0.022757453313730486	2997.4787107184047
110600	0.02	0.024706310229885026	3254.170750722944
110650	0.02	0.02296355439443798	3024.6251402050484
110700	0.02	0.024257116422434617	3195.0055683865367
110750	0.02	0.021096427746197337	2778.6981332960795
110800	0.02	0.018480877761770122	2434.193179817378
110850	0.02	0.019141310863491967	2521.1815670931437
110900	0.02	0.01702584882447547	2242.545274276536
110950	0.02	0.017563908171477655	2313.4153059759537
111000	0.02	0.01627586682584415	2143.7620298015013
111050	0.02	0.015690144844393263	2066.614154527621
111100	0.02	0.014974209374077466	1972.3153197267607
111150	0.02	0.01056007556967958	1390.9114199783583
111200	0.02	0.008214891527982429	1082.0174879203944
111250	0.02	0.0064594094495018855	850.7956510675715
111300	0.02	0.0022367473005376506	294.61127843216593
111350	0.02	0.0014262756479758714	187.86069036311517
111400	0.02	-0.0014111908729277844	-185.87381197917333
111450	0.02	-0.00017833643197503525	-23.489432267367444
111500	0.02	-0.00030944542400110115	-40.75834223563579
111550	0.02	0.001095100730008674	144.2402662125949
111600	0.02	0.0032550037757908858	428.7300686388547
111650	0.02	0.0033788091489019767	445.03698862050055
111700	0.02	0.008650034654488423	1139.3319967028954
111750	0.02	0.007385703136233409	972.8016403834059
111800	0.02	0.0060164557317566045	792.452376867643
111850	0.02	0.003199441411970791	421.4117188933039
111900	0.02	0.00154713338900365	203.77936547856464
111950	0.02	0.0014204333742950544	187.09118022773137
112000	0.02	0.0018444258400721158	242.93698916563014
112050	0.02	0.003271725584974206	430.9325675890099
112100	0.02	0.0033175678547976454	436.97064337686015
112150	0.02	0.004137409952568698	544.9554517093798
112200	0.02	0.004394095025211464	578.7645089004004
112250	0.02	0.011140160388148124	1467.3168010989834
112300	0.02	0.008238067053655632	1085.0700326782571
112350	0.02	0.008720872492943973	1148.6623426672088
112400	0.02	0.0048500555943087505	638.8209695225368
112450	0.02	0.0017634321070463521	232.26896813975108
112500	0.02	0.002903277990904621	382.4028044378466
112550	0.02	0.00016241680498098836	21.39259206563701
112600	0.02	0.0019439133446949744	256.0409016719383
112650	0.02	-0.0009590296305120584	-126.31777645671927
112700	0.02	-0.0025679662411177994	-338.2375009839086
112750	0.02	-0.0026942120809742517	-354.8658649783176
112800	0.02	-0.004232978166901675	-557.543138210823
112850	0.02	-0.006465965496629413	-851.659175268646
112900	0.02	-0.003764585085783346	-495.84913978557296
112950	0.02	-0.004204724711577947	-553.8217582449016
113000	0.02	-0.003258764733304631	-429.22543997605817
113050	0.02	-0.002247320548287442	-296.0039248147042
113100	0.02	-0.003480471043563234	-458.4272990712117
113150	0.02	-0.0016944256957620747	-223.1798470559389
113200	0.02	-0.0008510906362250607	-112.10068313914566
113250	0.02	-0.001716200006822463	-226.0478320164835
113300	0.02	0.0035012100540734174	461.1589202956364
113350	0.02	0.0001314761756328609	17.31727324640494
113400	0.02	0.0026754424583380633	352.3936400116405
113450	0.02	0.004465066074599967	588.1124006300532
113500	0.02	0.007573429111585449	997.5278084132481
113550	0.02	0.012247838495432366	1613.2136859191378
113600	0.02	0.008728196794564406	1149.6270568588836
113650	0.02	0.01453590629787675	1914.5846008434942
113700	0.02	0.009835903611567541	1295.527723155374
113750	0.02	0.013114365613706202	1727.3475722322814
113800	0.02	0.012838745705904538	1691.0445292469226
113850	0.02	0.010918494750697914	1438.1202991883788
113900	0.02	0.008484285574925449	1117.5004969097515
113950	0.02	0.0057181274470967155	753.1583192353846
114000	0.02	0.0014543004309624345	191.55195094560065
114050	0.02	0.0023840523595972303	314.01343966809844
114100	0.02	0.0003235171883871783	42.61179277722441
114150	0.02	0.0014783761944093035	194.7230697602327
114200	0.02	-0.0014809990076092268	-195.06853138199585
114250	0.02	-0.004260488209293699	-561.1666001713626
114300	0.02	-0.0017675796865739874	-232.81526306843702
114350	0.02	-0.002252648698673846	-296.70571763530575
114400	0.02	-0.003975987555065318	-523.6938371834005
114450	0.02	-0.007310388925577792	-962.8816928417112
114500	0.02	-0.01217550569582024	-1603.6864324108026
114550	0.02	-0.008666637599539362	-1141.5188395644113
114600	0.02	-0.006499450615995523	-856.0696394379922
114650	0.02	-0.002201078901732795	-289.9132454585703
114700	0.02	0.005826455408337597	767.426645006228
114750	0.02	0.006837529132692837	900.5993652548982
114800	0.02	0.008127973057909217	1070.5690951665586
114850	0.02	0.00571412546940728	752.6312021296399
114900	0.02	0.0015670406356130741	206.4014316244619
114950	0.02	0.002678916831260842	352.85126410189156
115000	0.02	-0.0015056844161421962	-198.3199490833921
115050	0.02	0.0008349600204681942	109.9760527310141
115100	0.02	6.923170873333939e-05	9.118795946716796
115150	0.02	-0.0009940709951378032	-130.9332201538758
115200	0.02	-0.002582900139044943	-340.2045067155054
115250	0.02	-0.002553612225390884	-336.34687394574223
115300	0.02	-0.0013536953734513226	-178.30084090605084
115350	0.02	-0.006193292600375681	-815.7442954161907
115400	0.02	-0.0035152964003657057	-463.0142914806654
115450	0.02	-0.0032769534939537837	-431.6211571975143
115500	0.02	0.0005406677847109895	71.21359986552957
115550	0.02	0.0025716604020108967	338.72407426073244
115600	0.02	0.004278720755593576	563.5680845827616
115650	0.02	0.008238454746778189	1085.1210973499115
115700	0.02	0.00624052095698944	821.9649384530172
115750	0.02	0.009665578526268273	1273.0934986379134
115800	0.02	0.0005996690221640246	78.98489794240227
115850	0.02	-0.0011385109224149239	-149.95800298094474
115900	0.02	-0.0016676979752669294	-219.65942796221304
115950	0.02	-0.001673116165320019	-220.3730802813398
116000	0.02	0.0023566153551214755	310.39959783491145
116050	0.02	0.0061481090095399215	809.7929769739691
116100	0.02	0.008986693008728123	1183.6746670231348
116150	0.02	0.009531491295797967	1255.4323125125118
116200	0.02	0.005760315597171519	758.7150957318793
116250	0.02	0.006624326540763133	872.517566225404
116300	0.02	0.007579834397782666	998.3714752659288
116350	0.02	0.005883621061640935	774.9561706697029
116400	0.02	0.007794937499963002	1026.7035983952783
116450	0.02	0.005836652680293934	768.769770055202
116500	0.02	0.007007413304033517	922.9755151633104
116550	0.02	0.00782263394594867	1030.3516123474599
116600	0.02	0.006371018425057202	839.1533020604586
116650	0.02	0.008915559156872612	1174.3053319042688
116700	0.02	0.010284703767342465	1354.6410559943683
116750	0.02	0.0111141892904528	1463.8960399372436
116800	0.02	0.011897175599486425	1567.026419235715
116850	0.02	0.005804637542653961	764.5529232853291
116900	0.02	0.008305537370572779	1093.956828392018
116950	0.02	0.002414627102617878	318.04056607924144
117000	0.02	0.000280493409217948	36.9449521014881
117050	0.02	0.0013880550683866523	182.82649905661776
117100	0.02	-0.0021796533406589183	-287.0911958074613
117150	0.02	-0.0038990393402755365	-513.5586681695198
117200	0.02	-0.00541058605075781	-712.6507643924931
117250	0.02	-0.0017313663944587905	-228.0454599334423
117300	0.02	0.002064761643473962	271.9583331095763
117350	0.02	0.004986070600899473	656.7360710487666
117400	0.02	0.007338773595009832	966.6203555629039
117450	0.02	0.00650109642692856	856.2864160327035
117500	0.02	0.005611169717565867	739.0704723750302
117550	0.02	0.00790434753410601	1041.1144484830065
117600	0.02	0.002593100351553584	341.5480190768384
117650	0.02	0.0031330223124295844	412.66338338689934
117700	0.02	-0.003566403027146712	-469.7457575916064
117750	0.02	-0.002561436548441451	-337.37744803707557
117800	0.02	-0.003598643718115295	-473.9923129273421
117850	0.02	-0.005170063778747212	-680.9705768132261
117900	0.02	-0.0011601971577892723	-152.81438712701342
117950	0.02	-0.0005713636915794031	-75.25668527037804
118000	0.02	0.00025554127262126565	33.658402538828256
118050	0.02	-0.002150798506539124	-283.2906057421745
118100	0.02	-0.0030542074341094773	-402.28234836529407
118150	0.02	-0.0029137302689929744	-383.7795174037674
118200	0.02	-0.0027914105212251844	-367.6682753073953
118250	0.02	0.0001487915479828064	19.597952866905754
118300	0.02	-0.0034479620100348446	-454.1453992222253
118350	0.02	-0.004281962517205251	-563.9950704709566
118400	0.02	-0.007645331836557339	-1006.9984150041819
118450	0.02	-0.007456885967104145	-982.1774267318269
118500	0.02	0.00031284757028720434	41.20645305553983
118550	0.02	0.0007139792732625071	94.04117596090298
118600	0.02	0.007535628709658018	992.5489604520088
118650	0.02	0.004546650469797874	598.858220224244
118700	0.02	0.0038803582182022852	511.0980999796197
118750	0.02	-3.9923983614303624e-05	-5.258553726604507
118800	0.02	0.0005088485206823544	67.02255242266757
118850	0.02	0.002739674356476184	360.8538901355807
118900	0.02	0.005534031946881429	728.9103361668466
118950	0.02	0.00606772817102118	799.2056828295822
119000	0.02	0.006682186305697641	880.1385162151696
119050	0.02	0.00793742097895624	1045.4706892917645
119100	0.02	0.003526247927260238	464.4567625807342
119150	0.02	0.006412350129797374	844.5972725842437
119200	0.02	0.003970955568752	523.0310533631346
119250	0.02	0.004941679257762762	650.8891028419941
119300	0.02	0.004916345728293616	647.5523184397912
119350	0.02	0.006588048788876417	867.739272826136
119400	0.02	0.011950090181961755	1573.996018701427
119450	0.02	0.013778411672576985	1814.8118371024068
119500	0.02	0.017387194669309006	2290.1396365350574
119550	0.02	0.025705480892491174	3385.775669263163
119600	0.02	0.030164711029915702	3973.1193943652775
119650	0.02	0.03352350185154829	4415.519685944727
119700	0.02	0.03586898613343954	4724.453163885859
119750	0.02	0.03759869351977975	4952.28010896846
119800	0.02	0.03832979145963426	5048.5760556173655
119850	0.02	0.036714240260349536	4835.785096138177
119900	0.02	0.03735472611835955	4920.146149083541
119950	0.02	0.0361189089666122	4757.371538425836
120000	0.02	0.03680135667076096	4847.259560436205
120050	0.02	0.035072253007118664	4619.512134178019
120100	0.02	0.034798140610351865	4583.407651733284
120150	0.02	0.03266692400391616	4302.696259397207
120200	0.02	0.029123453402876982	3835.9710269098287
120250	0.02	0.03231161563669764	4255.897118395121
120300	0.02	0.030083941474835167	3962.4809007478034
120350	0.02	0.031191880209677572	4108.412113906294
120400	0.02	0.029266560872644853	3854.8203062233083
120450	0.02	0.02583614070727933	3402.985416231538
120500	0.02	0.02742169482589881	3611.8253356080318
120550	0.02	0.024886606245558322	3277.9182878993474
120600	0.02	0.020968173540510573	2761.805239095381
120650	0.02	0.019551866852126176	2575.257601811251
120700	0.02	0.009374256478179214	1234.7222615283997
120750	0.02	0.004804778891596751	632.8573869283077
120800	0.02	0.0005953807783565592	78.4200755370986
120850	0.02	-0.0018472370491461262	-243.3072651905683
120900	0.02	6.135504794551482e-06	0.8081328234597634
120950	0.02	-0.0043505781948380865	-573.0327264024246
121000	0.02	-0.00392727856800035	-517.2781741592867
121050	0.02	-0.0036407725418740803	-479.54127530831187
121100	0.02	-0.0041145212125423825	-541.94068068038
121150	0.02	-0.0040078253885196665	-527.8873304824609
121200	0.02	-0.012418577901664382	-1635.702482367745
121250	0.02	-0.012773120697156408	-1682.4007867375378
121300	0.02	-0.012828836974437366	-1689.7394090643777
121350	0.02	-0.016440123709525033	-2165.396986276414
121400	0.02	-0.01695472819943971	-2233.1776813170436
121450	0.02	-0.019666067057291497	-2590.299385222763
121500	0.02	-0.016833138983576575	-2217.1626606124732
121550	0.02	-0.01568637652526348	-2066.117813561389
121600	0.02	-0.016119954707778113	-2123.2261970699897
121650	0.02	-0.012322122077677423	-1622.997885111633
121700	0.02	-0.007484408033959985	-985.802472484445
121750	0.02	-0.009204994399698225	-1212.4280500547197
121800	0.02	-0.0036607272719225026	-482.1695956952065
121850	0.02	-0.009500933078905314	-1251.4073628263368
121900	0.02	-0.0050438269145612665	-664.3433950416646
121950	0.02	-0.0029096961908084114	-383.2481722084635
122000	0.02	-0.001718187571784036	-226.3096224539438
122050	0.02	0.002125275988584291	279.92892888146076
122100	0.02	-0.0006892090178245309	-90.77858272119308
122150	0.02	-0.0036724726942325234	-483.71663405830157
122200	0.02	-0.004865697473161325	-640.8812263627843
122250	0.02	-0.005743658521439149	-756.5211230934524
122300	0.02	-0.0026471712119060958	-348.6699167049484
122350	0.02	-0.0015501112995915424	-204.17159845237654
122400	0.02	-0.0016278190027186807	-214.40680283009524
122450	0.02	-0.0025388791759592506	-334.40632280381647
122500	0.02	-0.0031900242793712844	-420.1713492397275
122550	0.02	-0.005923011629101489	-780.1444659388792
122600	0.02	-0.0033965824717452713	-447.377986802813
122650	0.02	-0.0029093389659737515	-383.20112064157365
122700	0.02	-0.0037783222532675412	-497.6585191792948
122750	0.02	-0.003198441571440847	-421.28002574375404
122800	0.02	-0.00439470536139397	-578.8448988143431
122850	0.02	-0.005660445820171081	-745.5608325427557
122900	0.02	-0.011532498517695085	-1518.9932859194773
122950	0.02	-0.010438313798702801	-1374.8736713229737
123000	0.02	-0.009455054466852603	-1245.364500252503
123050	0.02	-0.007685899480616761	-1012.341747921787
123100	0.02	-0.00390853038419654	-514.8087729902793
123150	0.02	-0.004922126839813879	-648.3137726529399
123200	0.02	-0.005089829383598251	-670.4025713334005
123250	0.02	-0.0007216730101737045	-95.05455000936334
123300	0.02	-0.004436970237226978	-584.4117811791708
123350	0.02	-0.0005111853223587884	-67.33034227857627
123400	0.02	-0.0023233576035680305	-306.01908122466017
123450	0.02	0.0010085693283342966	132.8428558454569
123500	0.02	0.004099063850596406	539.9047273283861
123550	0.02	0.0034788402609320875	458.2125019165705
123600	0.02	0.007655973543601773	1008.4000784447982
123650	0.02	0.00943139946093208	1242.2488011594983
123700	0.02	0.013439348492946855	1770.1524172403165
123750	0.02	0.015904260982504147	2094.8162805195216
123800	0.02	0.014906226426571629	1963.3610033086893
123850	0.02	0.018605910675403358	2450.661784260415
123900	0.02	0.020713231233220088	2728.2257287683797
123950	0.02	0.01799211336367718	2369.815990610677
124000	0.02	0.02304047110665436	3034.756159884124
124050	0.02	0.020932208050486803	2757.068075003221
124100	0.02	0.021762813311435366	2866.470544268175
124150	0.02	0.02134592123678342	2811.559957340485
124200	0.02	0.018718033070171086	2465.4298906332074
124250	0.02	0.019948183773020513	2627.4581497680606
124300	0.02	0.019016759176995534	2504.776347075319
124350	0.02	0.015841533026859984	2086.5541209088574
124400	0.02	0.020232669232542053	2664.9289113980653
124450	0.02	0.020130526747395523	2651.47530037816
124500	0.02	0.026604700054001434	3504.2155603941633
124550	0.02	0.026993823360030648	3555.468607454715
124600	0.02	0.02609447544683232	3437.011757904043
124650	0.02	0.025671462072860984	3381.294909215037
124700	0.02	0.024136288246507907	3179.090787413363
124750	0.02	0.024239306122999956	3192.659699863774
124800	0.02	0.02534990055495898	3338.9407059212963
124850	0.02	0.02585024192196963	3404.8427457950334
124900	0.02	0.029419092246602926	3874.9108471047048
124950	0.02	0.02773100896038151	3652.5663851558197
125000	0.02	0.025910377647917877	3412.763472064291
125050	0.02	0.023807520017282716	3135.78735823447
125100	0.02	0.02297579532190937	3026.2374436112823
125150	0.02	0.021691460954872236	2857.0724289865975
125200	0.02	0.023080251415473024	3039.995789606568
125250	0.02	0.018320991876233105	2413.13394566518
125300	0.02	0.020931725779533932	2757.004553092659
125350	0.02	0.014936905873791706	1967.4019207448816
125400	0.02	0.00919732419981192	1211.4177761655808
125450	0.02	0.009706238872312563	1278.4490417190307
125500	0.02	0.004463325482227626	587.883139978248
125550	0.02	0.009644148320667354	1270.2708372368543
125600	0.02	0.007437667925972076	979.6461387023209
125650	0.02	0.006146897174432338	809.63336113797
125700	0.02	0.005142351568985176	677.3204865485766
125750	0.02	0.00138736996230367	182.7362608884883
125800	0.02	-0.0012298362284490641	-161.9868384052502
125850	0.02	-0.0029932701138362743	-394.25604077766303
125900	0.02	-0.0037673538367205793	-496.21382347294457
125950	0.02	0.0014564116522730718	191.83002867446635
126000	0.02	0.0031061579987463513	409.1249730369605
126050	0.02	0.006938248132608875	913.8654831219189
126100	0.02	0.009230099329613536	1215.7347246600814
126150	0.02	0.007145665242158812	941.1852522342023
126200	0.02	0.005353830647756383	705.1752745004682
126250	0.02	0.005276325854930622	694.966796281436
126300	0.02	0.003286208010903146	432.84010806830264
126350	0.02	0.001569135493912196	206.67735411310878
126400	0.02	-0.0010923455498215032	-143.87736998508703
126450	0.02	-0.0017600199300963017	-231.81953613943102
126500	0.02	-0.001528398465706475	-201.3117109059705
126550	0.02	-0.0008074908257674973	-106.35797098958128
126600	0.02	-0.003838516938873953	-505.5870112700483
126650	0.02	-0.008008576118356458	-1054.842828281573
126700	0.02	-0.011026719800986236	-1452.3750701301674
126750	0.02	-0.014072177926565715	-1853.50501072423
126800	0.02	-0.013808992098611682	-1818.8397120469378
126850	0.02	-0.013856606518405708	-1825.1112050689485
126900	0.02	-0.012308232734007335	-1621.1684619603257
126950	0.02	-0.01717223673541303	-2261.826634123471
127000	0.02	-0.016257253902652015	-2141.3104443695324
127050	0.02	-0.016182120093270847	-2131.414258229084
127100	0.02	-0.010457152743120203	-1377.3550269494178
127150	0.02	-0.0039305636363380645	-517.710864156265
127200	0.02	-0.003239537758236918	-426.6929752207769
127250	0.02	-0.002048288674626465	-269.78860995373844
127300	0.02	-0.0035506309534543263	-467.66835224817623
127350	0.02	4.695051682166035e-06	0.6184047603658853
127400	0.02	-0.0008621945711703587	-113.56322853668586
127450	0.02	0.0025918281416038775	341.3804510195852
127500	0.02	0.004597892225240044	605.607484692473
127550	0.02	0.005634300206205165	742.1170851180729
127600	0.02	0.005575375868979019	734.3559158895287
127650	0.02	0.011856520184815979	1561.671525686331
127700	0.02	0.009516627244036357	1253.4745065095192
127750	0.02	0.013034137941980389	1716.7804523224481
127800	0.02	0.014580440069793194	1920.4503289364964
127850	0.02	0.01900852445979399	2503.691718265578
127900	0.02	0.024515694759153064	3229.06399525361
127950	0.02	0.024873825349636447	3276.234863005464
128000	0.02	0.026022504795327566	3427.532204427298
128050	0.02	0.026771937837612923	3526.243143581634
128100	0.02	0.02670056943265122	3516.842914498815
128150	0.02	0.028969160945229278	3815.648526380107
128200	0.02	0.032738530497824436	4312.127848164203
128250	0.02	0.033903257352036954	4465.538860423542
128300	0.02	0.03368142466088251	4436.32035517561
128350	0.02	0.027123548829298634	3572.555287893344
128400	0.02	0.025273610427310876	3328.8922162985486
128450	0.02	0.02567757378254526	3382.099907885677
128500	0.02	0.026028974165879425	3428.3843120965353
128550	0.02	0.025447754720315772	3351.8294845279574
128600	0.02	0.02243705712350336	2955.2779975735084
128650	0.02	0.022284578387316886	2935.194389831668
128700	0.02	0.022242157319561265	2929.6069347798903
128750	0.02	0.021443290145441357	2824.384820771578
128800	0.02	0.014709686504845004	1937.4739137885983
128850	0.02	0.010994455913518515	1448.1254594871716
128900	0.02	0.006630627974535839	873.3475542438481
128950	0.02	0.006790064097467779	894.3475482950115
129000	0.02	0.006872469076162312	905.2014503502575
129050	0.02	0.007718975690528788	1016.6983529283206
129100	0.02	0.010032727381577289	1321.4521995119442
129150	0.02	0.008481667418751847	1117.1556486842708
129200	0.02	0.006061686715538369	798.4099376316537
129250	0.02	0.0020122010477330965	265.0353587071257
129300	0.02	0.001014697021998005	133.64995983242576
129350	0.02	-0.0035709149102861972	-470.3400364623312
129400	0.02	-0.006191748166070282	-815.5408715582258
129450	0.02	-0.004054261483419081	-534.0036214378251
129500	0.02	-0.003437307495693812	-452.7420488793721
129550	0.02	0.0015040126527145438	198.0997541778083
129600	0.02	-0.0005456458189516212	-71.86927743418431
129650	0.02	-0.0025202352905791276	-331.95065921344997
129700	0.02	-0.0012395381550604203	-163.26471946116547
129750	0.02	-0.0046948935626521335	-618.3839337878787
129800	0.02	-0.0062240671311691404	-819.7977367048118
129850	0.02	-0.00885594912430595	-1166.4538468940373
129900	0.02	-0.011358495339256484	-1496.074604475787
129950	0.02	-0.01147808723469902	-1511.826549810865
130000	0.02	-0.016928864481360707	-2229.7710635706258
130050	0.02	-0.018379262032690594	-2420.808950027209
130100	0.02	-0.015618537569519647	-2057.182462896435
130150	0.02	-0.0200963973260569	-2646.9799725195744
130200	0.02	-0.015671473489440264	-2064.1548728057023
130250	0.02	-0.02029394585463008	-2672.999909837192
130300	0.02	-0.020798023300869568	-2739.3940442258818
130350	0.02	-0.020819573011916035	-2742.232446185601
130400	0.02	-0.024510528150334967	-3228.3834797440163
130450	0.02	-0.023248885717250083	-3062.2073140027805
130500	0.02	-0.022355081158749	-2944.480602726452
130550	0.02	-0.019546369907844193	-2574.533576445491
130600	0.02	-0.018921330421002407	-2492.207029211129
130650	0.02	-0.0220175963566644	-2900.029077527486
130700	0.02	-0.020145547852521595	-2653.453792532187
130750	0.02	-0.013694017677611976	-1803.695953451776
130800	0.02	-0.01164125902305727	-1533.3185838733318
130850	0.02	-0.00924169416692369	-1217.261928847312
130900	0.02	-0.0043527780137937394	-573.3224736951511
130950	0.02	-0.005857201641895089	-771.476359148353
131000	0.02	8.700708319841374e-05	11.460064356656197
131050	0.02	-0.0036804709653018458	-484.7701195657675
131100	0.02	0.00047998148021578205	63.2203546087412
131150	0.02	-0.0008647386775520635	-113.8983233564723
131200	0.02	-0.004100583572012197	-540.1048961490033
131250	0.02	-0.007618993980937217	-1003.5293466326493
131300	0.02	-0.006538793394357634	-861.2516402064961
131350	0.02	-0.007808406925281096	-1028.4777123560984
131400	0.02	-0.006855924284464346	-903.0222671084314
131450	0.02	-0.007980120817142852	-1051.0948623550253
131500	0.02	-0.008298212555057916	-1092.9920465131731
131550	0.02	-0.004896162498235231	-644.8939013673921
131600	0.02	-0.0008427906625526611	-111.00745912855172
131650	0.02	0.006414594273095877	844.8928580202906
131700	0.02	0.00458665347788593	604.127182592555
131750	0.02	0.00475574590942819	626.3990491632197
131800	0.02	0.00284935597615475	375.30051188236695
131850	0.02	-0.0003535582369280193	-46.56862407145802
131900	0.02	-0.0004282813385042199	-56.410714180827746
131950	0.02	0.0011502048012835447	151.49825234326084
132000	0.02	0.00385513667549866	507.77606581949783
132050	0.02	0.005705503934385093	751.4956239378953
132100	0.02	0.00539783139065006	710.9707951266716
132150	0.02	0.0065597953570043456	864.0178959491299
132200	0.02	0.0067778980072944455	892.7451020201796
132250	0.02	0.0065916991821692	868.2200812905112
132300	0.02	0.006015341047422344	792.305557163564
132350	0.02	0.007353076613557814	968.5042655507897
132400	0.02	0.007679600024287585	1011.5120203606449
132450	0.02	0.01705143265410188	2245.9150267522023
132500	0.02	0.01713479136749624	2256.89454916659
132550	0.02	0.018130174056637936	2388.000537986513
132600	0.02	0.015331315673550193	2019.3512738546813
132650	0.02	0.013011069785550125	1713.7420496135858
132700	0.02	0.015603770978376456	2055.2374938363473
132750	0.02	0.014317097042246969	1885.7643248479064
132800	0.02	0.016014220108040263	2109.299453715569
132850	0.02	0.014833748971412654	1953.8146966173774
132900	0.02	0.014856926368322766	1956.8674878436261
132950	0.02	0.016318836682161997	2149.4217680744855
133000	0.02	0.01872862451091265	2466.824933290266
133050	0.02	0.020194746693931686	2659.933976306959
133100	0.02	0.019365673150053664	2550.7332558601397
133150	0.02	0.014303783390437676	1884.010728463016
133200	0.02	0.0118064556806837	1555.0773218784454
133250	0.02	0.018766146838143063	2471.767154878036
133300	0.02	0.01481625377530071	1951.5103316621935
133350	0.02	0.01840944549960478	2424.784539837004
133400	0.02	0.01722693054214615	2269.0305826070994
