#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
79500,159.0000000000311,-53399.8135471234,13473.846326900835,-39925.96722022256,294.2942393934709,43.46143815911781,1.212349868320547,96.6
80000,160.00000000003587,-53320.40639533766,13174.885694069848,-40145.520701267815,287.7643748015075,42.99500274852862,1.2255021621328133,96.6
80500,161.00000000004064,-53494.98734529048,13340.32932660304,-40154.65801868744,291.37797605667686,43.18057000392651,1.2202356019023557,96.6
81000,162.00000000004542,-53363.38354853196,13260.103634062229,-40103.27991446973,289.6256954833877,43.696141560794466,1.2058380201812509,96.6
81500,163.0000000000502,-53400.97393416574,13422.720565320704,-39978.253368845035,293.1775562465363,43.425897038151454,1.2133420936114991,96.6
82000,164.00000000005497,-53543.124592834756,13690.721502579558,-39852.4030902552,299.03120264221053,43.4594000784783,1.2124067229202533,96.6
82500,165.00000000005974,-53621.112770660504,13581.899717763108,-40039.213052897394,296.654329430583,43.06159781898866,1.2236069142328345,96.6
83000,166.00000000006452,-53421.48176902462,13204.140398001704,-40217.341371022914,288.4033527617294,43.29304641997502,1.2170653993274352,96.6
83500,167.0000000000693,-53435.099273405365,13217.451901820441,-40217.64737158493,288.6941011342782,43.645144599740206,1.2072469758650248,96.6
84000,168.00000000007407,-53639.21120504551,13402.989330698485,-40236.22187434703,292.7465888342209,43.6732407775745,1.2064703212105976,96.6
84500,169.00000000007884,-53605.237264508185,13411.671632081065,-40193.56563242712,292.9362266866632,43.6171121364444,1.2080228664474653,96.6
85000,170.00000000008362,-53361.436156257914,13100.67647690115,-40260.759679356765,286.1435054081076,43.59456572667416,1.2086476364871417,96.6
85500,171.0000000000884,-53521.223709798796,13267.388157038446,-40253.83555276035,289.78480321674147,43.44630206586056,1.2127722343170708,96.7
86000,172.00000000009317,-53513.64050409406,13454.564219651542,-40059.07628444252,293.87308177083236,43.40666870016861,1.2138795813423804,96.7
86500,173.00000000009794,-53326.59340650519,13141.612729577948,-40184.98067692724,287.0376304450753,43.34268977417467,1.215671410882838,96.7
87000,174.00000000010272,-53422.59194168127,13222.845369681505,-40199.74657199976,288.81190465402705,43.46416111983394,1.2122739165253074,96.7
87500,175.0000000001075,-53770.389423976,13491.207622581991,-40279.18180139401,294.6734428653979,43.573460469278395,1.2092330575024597,96.6
88000,176.00000000011227,-53507.21640253899,13233.590271903304,-40273.62613063568,289.0465936025279,43.440769299258406,1.2129266971827677,96.6
88500,177.00000000011704,-53941.75794722521,13444.018984624694,-40497.73896260052,293.6427539307964,43.59762250818509,1.2085628939820257,96.6
89000,178.00000000012182,-54080.32824608396,13331.352644912404,-40748.97560117156,291.1819083825823,43.273849312818854,1.2176053128146327,96.6
89500,179.0000000001266,-53591.91313207489,13073.593589723048,-40518.31954235185,285.5519640256929,43.428740427327064,1.2132626530442308,96.6
90000,180.00000000013137,-53628.523073011944,13080.857668511711,-40547.665404500236,285.7106252193964,43.30655640161393,1.2166857216858837,96.6
90500,181.00000000013614,-53687.73365323582,13158.212738971635,-40529.52091426418,287.4002059873454,43.43067399107105,1.2132086377489963,96.6
91000,182.00000000014091,-53613.33196070131,13096.458561427777,-40516.873399273536,286.05137817168634,43.49282730315869,1.211474905090877,96.6
91500,183.0000000001457,-53435.65991091078,13127.379572711077,-40308.2803381997,286.72675143008007,43.421285268301006,1.213470962539515,96.6
92000,184.00000000015046,-53396.54954733986,13033.217473305482,-40363.33207403438,284.67007342203897,43.781515311104975,1.2034866416755425,96.6
92500,185.00000000015524,-53571.60563733663,13199.336783353534,-40372.2688539831,288.2984327496613,43.51682539487629,1.2108068166992692,96.6
93000,186.00000000016001,-53748.467512765514,13373.379849812518,-40375.087662952996,292.0998618755815,43.32467249248967,1.2161769679473509,96.7
93500,187.0000000001648,-53373.44994146472,13122.18310381892,-40251.2668376458,286.61325073970215,43.47322213763666,1.2120212452256132,96.7
94000,188.00000000016956,-53374.97498858234,13101.447173758677,-40273.52781482366,286.1603388823796,43.652465358373234,1.2070445139044412,96.7
94500,189.00000000017434,-53518.82523795742,13287.256144062718,-40231.5690938947,290.2187575596757,43.63395550730183,1.2075565512370454,96.7
95000,190.0000000001791,-53701.700090638406,13609.598212963963,-40092.101877674446,297.25931685434523,44.09345723042254,1.1949725002029097,96.7
95500,191.0000000001839,-53348.57374720918,13280.976429844492,-40067.597317364685,290.08159674645105,43.20419673093563,1.2195683016020518,96.7
96000,192.00000000018866,-53568.58008025286,13444.739638753417,-40123.840441499444,293.6584943774019,43.439923415448895,1.2129503158951092,96.7
96500,193.00000000019344,-53285.21437648625,13203.86091720192,-40081.35345928433,288.3972483734648,43.80420150456728,1.2028633560124196,96.7
97000,194.0000000001982,-53574.82706161292,13378.620026602677,-40196.207035010244,292.2143172289625,43.77316742961659,1.203716155883618,96.7
97500,195.000000000203,-53504.72574294142,13181.608600589692,-40323.11714235172,287.91121577124756,43.60108561877121,1.2084669012586167,96.7
98000,196.00000000020776,-53351.358114968185,13240.348581421284,-40111.0095335469,289.1942078405802,43.36363375156969,1.2150842600297715,96.7
98500,197.00000000021254,-53679.803824432965,13468.317988915,-40211.48583551797,294.1734900555923,43.41459303868651,1.2136580154575187,96.7
99000,198.0000000002173,-53598.620897576606,13418.445272375277,-40180.17562520133,293.08417577780955,43.172938431908655,1.2204512998884764,96.7
99500,199.0000000002221,-53444.26162795192,13347.018452278684,-40097.24317567324,291.52407918900894,43.93478360827983,1.1992882290945932,96.7
100000,200.00000000022686,-53281.65803255995,13138.574825581753,-40143.0832069782,286.9712768869138,43.355960042423426,1.2152993216542989,96.7
100500,201.00000000023164,-53300.36393543806,13280.441666611187,-40019.92226882687,290.06991650792213,43.51493797702267,1.21085933426012,96.7
101000,202.0000000002364,-53464.041776341306,13378.184121752962,-40085.85765458834,292.20479624415367,43.64234733709537,1.2073243545367676,96.7
101500,203.0000000002412,-53559.237711987196,13417.424807428706,-40141.812904558494,293.06188689696637,43.39367051966543,1.2142431879633107,96.7
102000,204.00000000024596,-53526.10567368891,13461.274027773205,-40064.83164591571,294.0196366468293,43.43095710493942,1.2132007291922098,96.7
